0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,label
0.6548389792442322,0.8420366048812866,2.3275086391549848e-07,0.6415582895278931,0.8853742480278015,-0.016057247295975685,0.6550578474998474,0.937523365020752,-0.023658502846956253,0.6764630675315857,0.9777624607086182,-0.029720447957515717,0.6910147666931152,1.014472246170044,-0.03408334031701088,0.7215496301651001,0.9546032547950745,-0.008331706747412682,0.7409019470214844,1.0170105695724487,-0.018871957436203957,0.7421134114265442,1.0591367483139038,-0.026599515229463577,0.740250825881958,1.0857404470443726,-0.031168382614850998,0.7388562560081482,0.9492837190628052,-0.00517325010150671,0.7580277919769287,1.013628363609314,-0.013405513018369675,0.7573124766349792,1.0500929355621338,-0.018496032804250717,0.7564018964767456,1.0797228813171387,-0.021476656198501587,0.7488357424736023,0.9452728033065796,-0.004470190964639187,0.7718424797058105,1.0044034719467163,-0.012090995907783508,0.7704822421073914,1.039094090461731,-0.012762858532369137,0.7686735391616821,1.0662145614624023,-0.012297800742089748,0.7540719509124756,0.94107985496521,-0.0054870895110070705,0.7791920304298401,0.9900964498519897,-0.009972047992050648,0.7811300158500671,1.0232080221176147,-0.008617251180112362,0.7784276604652405,1.0479499101638794,-0.006682496517896652,Q
0.6796321272850037,0.8425208926200867,3.738182954293734e-07,0.6553668975830078,0.8745633363723755,-0.03326387703418732,0.656586766242981,0.9230132102966309,-0.04935062676668167,0.6741482615470886,0.9569398164749146,-0.05949239805340767,0.6948295831680298,0.9789475798606873,-0.06761755794286728,0.7400286793708801,0.9501603841781616,-0.03642495349049568,0.7594206929206848,1.0085406303405762,-0.05211258307099342,0.7583891749382019,1.0478047132492065,-0.06268221139907837,0.753455400466919,1.0750527381896973,-0.06859776377677917,0.7575394511222839,0.9486778974533081,-0.024467842653393745,0.7749789357185364,1.0103737115859985,-0.03852084279060364,0.7722299098968506,1.0501071214675903,-0.046302225440740585,0.7660804390907288,1.0799295902252197,-0.050818972289562225,0.7657819390296936,0.948966383934021,-0.01447722502052784,0.786148190498352,1.0030486583709717,-0.02554924041032791,0.7832385301589966,1.0373917818069458,-0.02802477590739727,0.7773188352584839,1.0644569396972656,-0.028495673090219498,0.7685880064964294,0.948540210723877,-0.00740434555336833,0.7897912263870239,0.994947075843811,-0.014191544614732265,0.7905046343803406,1.0270143747329712,-0.014566903002560139,0.7859516143798828,1.0508599281311035,-0.013507354073226452,Q
0.29664963483810425,0.9428143501281738,1.1397294485959719e-07,0.25160661339759827,0.8782857656478882,-0.028631705790758133,0.18202632665634155,0.8357604742050171,-0.06047232076525688,0.11493699252605438,0.8338057994842529,-0.08527703583240509,0.061307862401008606,0.8384155035018921,-0.11251692473888397,0.23173832893371582,0.7893427610397339,-0.10360299050807953,0.1500595510005951,0.7439581751823425,-0.14814390242099762,0.08591140806674957,0.7341389060020447,-0.17344452440738678,0.030471712350845337,0.7342506647109985,-0.18929773569107056,0.25248679518699646,0.83599454164505,-0.11092149466276169,0.15676645934581757,0.7985143065452576,-0.15116384625434875,0.08697015047073364,0.7856053113937378,-0.16869953274726868,0.03263896703720093,0.778408408164978,-0.18271632492542267,0.2618332505226135,0.8990885019302368,-0.11626410484313965,0.1677779257297516,0.9154585003852844,-0.15470930933952332,0.11433956772089005,0.9159197807312012,-0.16160158812999725,0.07765865325927734,0.910063624382019,-0.16468581557273865,0.26113954186439514,0.9651353359222412,-0.12157433480024338,0.18748357892036438,0.9785025715827942,-0.15385136008262634,0.14674848318099976,0.9791788458824158,-0.15599817037582397,0.11664725095033646,0.9734121561050415,-0.15564505755901337,Q
0.3675996661186218,0.948434591293335,-1.5376953399481863e-07,0.31825652718544006,0.8857856392860413,-0.0125339450314641,0.2598295509815216,0.8294212818145752,-0.036010853946208954,0.20003050565719604,0.8134005665779114,-0.05874507874250412,0.15273120999336243,0.8054124712944031,-0.0833335816860199,0.31467872858047485,0.732268750667572,-0.05865936353802681,0.2564871907234192,0.6548943519592285,-0.09489167481660843,0.20904585719108582,0.6108638048171997,-0.11397536098957062,0.1742151528596878,0.5742184519767761,-0.127733513712883,0.33462169766426086,0.7666195631027222,-0.07106142491102219,0.21359603106975555,0.7565142512321472,-0.11004059761762619,0.19602727890014648,0.8170803785324097,-0.10911166667938232,0.21491314470767975,0.8426457047462463,-0.1044832393527031,0.33977439999580383,0.8256814479827881,-0.08356232941150665,0.22468003630638123,0.8416886925697327,-0.11793545633554459,0.22355186939239502,0.884611189365387,-0.1004667803645134,0.2523993253707886,0.8914172053337097,-0.08397950977087021,0.33677998185157776,0.8883838057518005,-0.09678608179092407,0.25207555294036865,0.897885262966156,-0.12418112903833389,0.25315502285957336,0.9234618544578552,-0.11424712836742401,0.2805730700492859,0.924345850944519,-0.10227642208337784,Q
0.3373199701309204,0.9396738409996033,-9.105085752025843e-08,0.27776890993118286,0.8906539678573608,-0.01310044340789318,0.22102688252925873,0.8413050174713135,-0.03654903545975685,0.17575260996818542,0.8209264278411865,-0.05959337204694748,0.15077532827854156,0.8206880688667297,-0.08373887091875076,0.28984570503234863,0.7297179102897644,-0.062036581337451935,0.24921315908432007,0.6526756882667542,-0.10218121856451035,0.20569205284118652,0.6139301061630249,-0.12112515419721603,0.17359355092048645,0.5798453092575073,-0.1340528428554535,0.3116941452026367,0.7646291851997375,-0.07727976888418198,0.20370100438594818,0.7621268033981323,-0.12673363089561462,0.19806036353111267,0.8232390284538269,-0.12718141078948975,0.22587662935256958,0.8445570468902588,-0.11958665400743484,0.3218250572681427,0.8236501216888428,-0.09315136820077896,0.2168920338153839,0.8445570468902588,-0.14480093121528625,0.22722230851650238,0.8832520246505737,-0.13115017116069794,0.26389530301094055,0.8820726275444031,-0.11090044677257538,0.3249073028564453,0.8855335712432861,-0.10868493467569351,0.25040632486343384,0.893229603767395,-0.1491946280002594,0.2600148618221283,0.9146469831466675,-0.1424373984336853,0.2926711142063141,0.9095662832260132,-0.12970049679279327,Q
0.35827237367630005,0.943819522857666,-2.4610332616248343e-07,0.2915603518486023,0.8958606123924255,-0.007008247077465057,0.23481965065002441,0.83826744556427,-0.026598207652568817,0.1852186918258667,0.8138991594314575,-0.04790331423282623,0.15102776885032654,0.7853258848190308,-0.06868132948875427,0.2872869372367859,0.7044388055801392,-0.03194083273410797,0.23232950270175934,0.6353405117988586,-0.06458725780248642,0.18878324329853058,0.5853055715560913,-0.08330445736646652,0.15499097108840942,0.5460389256477356,-0.09687215834856033,0.3081200122833252,0.7318455576896667,-0.047489188611507416,0.1866655796766281,0.727138340473175,-0.08535484969615936,0.18903768062591553,0.7929792404174805,-0.08447644114494324,0.2229316532611847,0.8111822009086609,-0.07749933004379272,0.3185427188873291,0.7814452648162842,-0.06461258232593536,0.2068980485200882,0.8000434637069702,-0.09925088286399841,0.2163480967283249,0.8482181429862976,-0.08086858689785004,0.24966007471084595,0.8468383550643921,-0.062171436846256256,0.32150352001190186,0.8424516320228577,-0.08270162343978882,0.23701657354831696,0.8482152223587036,-0.10846081376075745,0.24136969447135925,0.8812738656997681,-0.0958525761961937,0.2684849798679352,0.8861754536628723,-0.08088501542806625,Q
0.3622170388698578,0.9563724994659424,-2.694287672966311e-07,0.2918231785297394,0.9038047790527344,-0.0029167919419705868,0.2356525957584381,0.840875506401062,-0.02074441872537136,0.1884167641401291,0.8109942078590393,-0.04073310270905495,0.1509946882724762,0.7822014689445496,-0.06068943068385124,0.2840433418750763,0.7038149237632751,-0.02896510809659958,0.22780486941337585,0.6332113742828369,-0.06283652782440186,0.184974804520607,0.5846347808837891,-0.08397503197193146,0.15013141930103302,0.5455501675605774,-0.09919781982898712,0.3071002662181854,0.7300257086753845,-0.045993395149707794,0.18750479817390442,0.7309055328369141,-0.08214638382196426,0.19034186005592346,0.7916499972343445,-0.08193766325712204,0.2204127013683319,0.8071595430374146,-0.07705412805080414,0.3158634305000305,0.7807148694992065,-0.0643589124083519,0.2032695710659027,0.8029544949531555,-0.09749092906713486,0.2125157117843628,0.8472179174423218,-0.07916827499866486,0.24263232946395874,0.8436881303787231,-0.0616755485534668,0.3160189688205719,0.8427901268005371,-0.08322494477033615,0.23119378089904785,0.853646457195282,-0.10632362961769104,0.23913432657718658,0.8834125995635986,-0.09239843487739563,0.26684316992759705,0.8851374387741089,-0.07755397260189056,Q
0.36757010221481323,0.9566250443458557,-2.8526628170766344e-07,0.30462732911109924,0.8943553566932678,0.00010315788676962256,0.24533838033676147,0.8313168287277222,-0.017431437969207764,0.19135962426662445,0.8059076070785522,-0.0376603789627552,0.15064993500709534,0.7849244475364685,-0.058538708835840225,0.2842278480529785,0.701814591884613,-0.029531799256801605,0.22684551775455475,0.6326189637184143,-0.06288547068834305,0.18520711362361908,0.5849836468696594,-0.08434735983610153,0.15167635679244995,0.5448590517044067,-0.1004021018743515,0.3074803650379181,0.7301031351089478,-0.047012973576784134,0.1880749762058258,0.7364020943641663,-0.08168786764144897,0.1896347552537918,0.7935945987701416,-0.0816773846745491,0.21716457605361938,0.8080169558525085,-0.0787155032157898,0.31618112325668335,0.7831604480743408,-0.06525575369596481,0.20160174369812012,0.8052661418914795,-0.0967782661318779,0.21124619245529175,0.8473587036132812,-0.07850917428731918,0.24132312834262848,0.8451929092407227,-0.06236613541841507,0.3162669539451599,0.8458036780357361,-0.08358263969421387,0.22741259634494781,0.8561296463012695,-0.10606111586093903,0.23499809205532074,0.8832473754882812,-0.09273941814899445,0.2626950144767761,0.8840309381484985,-0.0791568011045456,Q
0.3693042993545532,0.9654667973518372,-2.7315891770740564e-07,0.3177405297756195,0.8895059823989868,-0.002068802947178483,0.2540842890739441,0.8297439217567444,-0.019429882988333702,0.18820714950561523,0.8180919885635376,-0.03938795253634453,0.14428330957889557,0.808552086353302,-0.060267236083745956,0.2848351299762726,0.7131367325782776,-0.029529454186558723,0.22301556169986725,0.6465916037559509,-0.05989617854356766,0.17866578698158264,0.6021832227706909,-0.07733497023582458,0.14296311140060425,0.5658218860626221,-0.09072067588567734,0.3014831244945526,0.7500152587890625,-0.04676799103617668,0.17589053511619568,0.7632397413253784,-0.08148904144763947,0.18302249908447266,0.8158963322639465,-0.08260488510131836,0.21289783716201782,0.8257659673690796,-0.08047564327716827,0.30819928646087646,0.8077446818351746,-0.06472662836313248,0.19245171546936035,0.8319729566574097,-0.09818102419376373,0.20758357644081116,0.869659423828125,-0.08240935206413269,0.2380620241165161,0.8642137050628662,-0.0672861784696579,0.3094708323478699,0.8720611929893494,-0.08280248194932938,0.22178781032562256,0.8815585970878601,-0.10671768337488174,0.23236902058124542,0.907744824886322,-0.09464546293020248,0.25937190651893616,0.9087384939193726,-0.08172355592250824,Q
0.3736928701400757,0.9690537452697754,-2.6775239803100703e-07,0.3280665874481201,0.892830491065979,-0.0015242689987644553,0.2628798484802246,0.8322136998176575,-0.019140401855111122,0.19543492794036865,0.8193321228027344,-0.03886203095316887,0.15233127772808075,0.8146067261695862,-0.05963199958205223,0.28450581431388855,0.7222721576690674,-0.03173748776316643,0.22159789502620697,0.655610203742981,-0.06122131273150444,0.1772695779800415,0.6125088930130005,-0.07737399637699127,0.14203089475631714,0.5773032903671265,-0.08985569328069687,0.3021588921546936,0.7568930387496948,-0.04811149090528488,0.17934675514698029,0.7714874148368835,-0.08138104528188705,0.1872660517692566,0.8228983879089355,-0.08010228723287582,0.2167903184890747,0.8318548798561096,-0.07641757279634476,0.30925947427749634,0.8133647441864014,-0.0649314671754837,0.19626817107200623,0.8393306732177734,-0.09673717617988586,0.21270069479942322,0.8735408782958984,-0.079866923391819,0.24327455461025238,0.866797685623169,-0.06432987749576569,0.31096169352531433,0.8750185370445251,-0.08167063444852829,0.22429786622524261,0.8856538534164429,-0.10448354482650757,0.23674708604812622,0.9084243774414062,-0.09228663146495819,0.26380446553230286,0.9088084697723389,-0.07949047535657883,Q
